2025-10-02 11:36:25,701 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 36mm < 100mm (TOO CLOSE)
2025-10-02 14:09:30,475 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 41mm < 100mm (TOO CLOSE)
2025-10-02 14:09:31,604 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 14:09:32,738 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 63mm < 100mm (TOO CLOSE)
2025-10-02 14:09:33,871 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 22mm < 100mm (TOO CLOSE)
2025-10-02 14:09:35,008 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 28mm < 100mm (TOO CLOSE)
2025-10-02 14:09:36,144 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 14:09:37,279 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 32mm < 100mm (TOO CLOSE)
2025-10-02 14:09:38,413 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 67mm < 100mm (TOO CLOSE)
2025-10-02 14:09:39,546 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 52mm < 100mm (TOO CLOSE)
2025-10-02 14:09:40,680 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 57mm < 100mm (TOO CLOSE)
2025-10-02 14:09:41,814 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 83mm < 100mm (TOO CLOSE)
2025-10-02 14:09:42,947 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 62mm < 100mm (TOO CLOSE)
2025-10-02 14:09:44,080 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 39mm < 100mm (TOO CLOSE)
2025-10-02 14:09:45,215 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 14:09:46,347 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 71mm < 100mm (TOO CLOSE)
2025-10-02 14:09:47,480 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 65mm < 100mm (TOO CLOSE)
2025-10-02 14:09:48,613 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 36mm < 100mm (TOO CLOSE)
2025-10-02 14:09:49,746 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 57mm < 100mm (TOO CLOSE)
2025-10-02 14:09:50,883 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 85mm < 100mm (TOO CLOSE)
2025-10-02 14:09:52,018 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 97mm < 100mm (TOO CLOSE)
2025-10-02 14:09:53,149 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 84mm < 100mm (TOO CLOSE)
2025-10-02 14:09:54,285 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 14:09:55,419 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 88mm < 100mm (TOO CLOSE)
2025-10-02 14:09:56,554 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 83mm < 100mm (TOO CLOSE)
2025-10-02 14:09:57,689 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 95mm < 100mm (TOO CLOSE)
2025-10-02 14:09:58,822 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 66mm < 100mm (TOO CLOSE)
2025-10-02 14:09:59,955 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 69mm < 100mm (TOO CLOSE)
2025-10-02 14:10:01,087 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 93mm < 100mm (TOO CLOSE)
2025-10-02 14:10:02,222 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 23mm < 100mm (TOO CLOSE)
2025-10-02 14:10:03,355 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 34mm < 100mm (TOO CLOSE)
2025-10-02 14:10:04,490 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 40mm < 100mm (TOO CLOSE)
2025-10-02 14:10:05,621 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 64mm < 100mm (TOO CLOSE)
2025-10-02 14:10:06,755 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 50mm < 100mm (TOO CLOSE)
2025-10-02 14:10:07,891 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 53mm < 100mm (TOO CLOSE)
2025-10-02 14:10:09,024 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 69mm < 100mm (TOO CLOSE)
2025-10-02 14:10:10,156 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 14:10:11,289 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 44mm < 100mm (TOO CLOSE)
2025-10-02 14:10:12,421 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 23mm < 100mm (TOO CLOSE)
2025-10-02 14:10:13,554 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 94mm < 100mm (TOO CLOSE)
2025-10-02 14:10:14,687 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 31mm < 100mm (TOO CLOSE)
2025-10-02 14:10:15,821 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 49mm < 100mm (TOO CLOSE)
2025-10-02 14:10:16,954 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 14:10:18,086 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 14:10:19,220 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 42mm < 100mm (TOO CLOSE)
2025-10-02 14:10:20,355 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 76mm < 100mm (TOO CLOSE)
2025-10-02 14:10:21,489 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 23mm < 100mm (TOO CLOSE)
2025-10-02 14:10:22,622 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 23mm < 100mm (TOO CLOSE)
2025-10-02 14:10:23,755 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 14:10:24,889 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 46mm < 100mm (TOO CLOSE)
2025-10-02 14:10:26,021 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 71mm < 100mm (TOO CLOSE)
2025-10-02 14:10:27,155 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 91mm < 100mm (TOO CLOSE)
2025-10-02 14:10:28,291 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 62mm < 100mm (TOO CLOSE)
2025-10-02 14:10:29,424 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 86mm < 100mm (TOO CLOSE)
2025-10-02 14:10:30,559 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 14:10:31,692 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 40mm < 100mm (TOO CLOSE)
2025-10-02 14:10:32,826 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 83mm < 100mm (TOO CLOSE)
2025-10-02 14:10:33,960 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 71mm < 100mm (TOO CLOSE)
2025-10-02 14:10:35,094 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 53mm < 100mm (TOO CLOSE)
2025-10-02 14:10:36,229 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 14:10:37,363 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 62mm < 100mm (TOO CLOSE)
2025-10-02 14:10:38,496 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 14:10:39,628 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 52mm < 100mm (TOO CLOSE)
2025-10-02 14:10:40,759 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 86mm < 100mm (TOO CLOSE)
2025-10-02 14:10:41,892 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 14:10:43,024 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 22mm < 100mm (TOO CLOSE)
2025-10-02 14:10:44,157 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 76mm < 100mm (TOO CLOSE)
2025-10-02 14:10:45,288 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 26mm < 100mm (TOO CLOSE)
2025-10-02 14:10:46,421 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 95mm < 100mm (TOO CLOSE)
2025-10-02 14:10:47,554 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 29mm < 100mm (TOO CLOSE)
2025-10-02 14:10:48,689 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 40mm < 100mm (TOO CLOSE)
2025-10-02 14:10:49,821 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 44mm < 100mm (TOO CLOSE)
2025-10-02 14:10:50,954 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 64mm < 100mm (TOO CLOSE)
2025-10-02 14:10:52,088 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 22mm < 100mm (TOO CLOSE)
2025-10-02 14:10:53,221 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 28mm < 100mm (TOO CLOSE)
2025-10-02 14:10:54,354 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 63mm < 100mm (TOO CLOSE)
2025-10-02 14:10:55,488 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 88mm < 100mm (TOO CLOSE)
2025-10-02 14:10:56,621 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 82mm < 100mm (TOO CLOSE)
2025-10-02 14:10:57,755 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 50mm < 100mm (TOO CLOSE)
2025-10-02 14:10:58,888 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 14:11:00,022 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 50mm < 100mm (TOO CLOSE)
2025-10-02 14:11:01,155 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 96mm < 100mm (TOO CLOSE)
2025-10-02 14:11:02,287 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 98mm < 100mm (TOO CLOSE)
2025-10-02 14:11:02,571 | INFO | app.session_manager | 👆 ToF triggered (distance=100mm) - starting session
2025-10-02 14:11:02,571 | INFO | app.backend.http_client | bridge.issue_token: requesting new hardware token
2025-10-02 14:11:03,421 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 52mm < 100mm (TOO CLOSE)
2025-10-02 14:11:03,514 | INFO | httpx | HTTP Request: POST https://mdai.mercle.ai/auth "HTTP/1.1 200 OK"
2025-10-02 14:11:03,515 | INFO | app.session_manager | 📱 Token issued: eyJhbGciOiJI... (expires in 180s)
2025-10-02 14:11:04,552 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 14:11:05,571 | INFO | app.session_manager | 👋 Showing hello human screen (3.0s)
2025-10-02 14:11:05,684 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 14:11:05,685 | INFO | app.session_manager | ⚠️ User out of range (distance=5000mm) - will cancel in 3.0s if they don't return...
2025-10-02 14:11:06,819 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 74mm < 100mm (TOO CLOSE)
2025-10-02 14:11:07,071 | INFO | app.session_manager | 📱 Showing scan prompt screen
2025-10-02 14:11:07,072 | INFO | app.backend.ws_client | Connecting to bridge websocket wss://mdai.mercle.ai/ws/hardware?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJwYWlyIiwianRpIjoiOTNlY2NkZWFjZTBiNDhkMjgyOGQ1ZjY5MTVmOTVlMzAiLCJleHAiOjE3NTk0MTQ0NDN9.gRaj9cfjBo6UQEns1uTWiKH0_ahQswk5auBNnS48JMI
2025-10-02 14:11:07,825 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 68mm < 100mm (TOO CLOSE)
2025-10-02 14:11:07,950 | INFO | app.session_manager | 📱 QR code displayed - waiting for mobile app
2025-10-02 14:11:07,950 | INFO | app.session_manager | ⏳ Waiting for mobile app connection (timeout=175.0s)
2025-10-02 14:11:07,951 | INFO | app.session_manager | Bridge message received: joined
2025-10-02 14:11:08,684 | WARNING | app.session_manager | 🚶 User away for 3.0s - cancelling session
2025-10-02 14:11:08,703 | INFO | app.session_manager | ⚠️ Session cancelled (user walked away)
2025-10-02 14:11:08,703 | INFO | app.session_manager | 📷 Camera deactivated in cleanup
2025-10-02 14:11:08,954 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 40mm < 100mm (TOO CLOSE)
2025-10-02 14:11:09,026 | INFO | app.session_manager | 🔄 Session cleaned up, returning to idle
2025-10-02 14:11:10,089 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 59mm < 100mm (TOO CLOSE)
2025-10-02 14:11:11,221 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 43mm < 100mm (TOO CLOSE)
2025-10-02 14:11:12,354 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 40mm < 100mm (TOO CLOSE)
2025-10-02 14:11:13,488 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 79mm < 100mm (TOO CLOSE)
2025-10-02 14:11:14,622 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 67mm < 100mm (TOO CLOSE)
2025-10-02 14:11:15,756 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 64mm < 100mm (TOO CLOSE)
2025-10-02 14:11:16,887 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 68mm < 100mm (TOO CLOSE)
2025-10-02 14:11:18,020 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 94mm < 100mm (TOO CLOSE)
2025-10-02 14:11:19,154 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 29mm < 100mm (TOO CLOSE)
2025-10-02 14:11:20,289 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 32mm < 100mm (TOO CLOSE)
2025-10-02 14:11:21,421 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 34mm < 100mm (TOO CLOSE)
2025-10-02 14:11:22,555 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 93mm < 100mm (TOO CLOSE)
2025-10-02 14:11:23,688 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 44mm < 100mm (TOO CLOSE)
2025-10-02 14:11:24,821 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 59mm < 100mm (TOO CLOSE)
2025-10-02 14:11:25,822 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 88mm < 100mm (TOO CLOSE)
2025-10-02 14:11:26,954 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 27mm < 100mm (TOO CLOSE)
2025-10-02 14:11:28,089 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 90mm < 100mm (TOO CLOSE)
2025-10-02 14:11:29,222 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 73mm < 100mm (TOO CLOSE)
2025-10-02 14:11:30,354 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 53mm < 100mm (TOO CLOSE)
2025-10-02 14:11:31,396 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 43mm < 100mm (TOO CLOSE)
2025-10-02 14:11:32,531 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 87mm < 100mm (TOO CLOSE)
2025-10-02 14:11:33,664 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 57mm < 100mm (TOO CLOSE)
2025-10-02 14:11:34,797 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 66mm < 100mm (TOO CLOSE)
2025-10-02 14:11:35,930 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 40mm < 100mm (TOO CLOSE)
2025-10-02 14:11:37,064 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 80mm < 100mm (TOO CLOSE)
2025-10-02 14:11:38,197 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 52mm < 100mm (TOO CLOSE)
2025-10-02 14:11:39,330 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 95mm < 100mm (TOO CLOSE)
2025-10-02 14:11:40,462 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 90mm < 100mm (TOO CLOSE)
2025-10-02 14:11:41,596 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 55mm < 100mm (TOO CLOSE)
2025-10-02 14:11:42,731 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 73mm < 100mm (TOO CLOSE)
2025-10-02 14:11:43,863 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 87mm < 100mm (TOO CLOSE)
2025-10-02 14:11:44,997 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 86mm < 100mm (TOO CLOSE)
2025-10-02 14:11:45,564 | INFO | app.session_manager | 👆 ToF triggered (distance=100mm) - starting session
2025-10-02 14:11:45,564 | INFO | app.backend.http_client | bridge.issue_token: requesting new hardware token
2025-10-02 14:11:46,131 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 39mm < 100mm (TOO CLOSE)
2025-10-02 14:11:46,505 | INFO | httpx | HTTP Request: POST https://mdai.mercle.ai/auth "HTTP/1.1 200 OK"
2025-10-02 14:11:46,506 | INFO | app.session_manager | 📱 Token issued: eyJhbGciOiJI... (expires in 180s)
2025-10-02 14:11:47,263 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 96mm < 100mm (TOO CLOSE)
2025-10-02 14:11:48,396 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 41mm < 100mm (TOO CLOSE)
2025-10-02 14:11:48,564 | INFO | app.session_manager | 👋 Showing hello human screen (3.0s)
2025-10-02 14:11:48,680 | INFO | app.session_manager | ⚠️ User out of range (distance=5000mm) - will cancel in 3.0s if they don't return...
2025-10-02 14:11:49,529 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 25mm < 100mm (TOO CLOSE)
2025-10-02 14:11:50,064 | INFO | app.session_manager | 📱 Showing scan prompt screen
2025-10-02 14:11:50,065 | INFO | app.backend.ws_client | Connecting to bridge websocket wss://mdai.mercle.ai/ws/hardware?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJwYWlyIiwianRpIjoiYjIyNmYxMDAzNmYxNGQ1MDhiYWNjYWIxNWI4MGY1NDMiLCJleHAiOjE3NTk0MTQ0ODZ9.batBYy29fznVK949HPMTpETYgJ8XvyFPKRAwBl-8icw
2025-10-02 14:11:50,535 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 72mm < 100mm (TOO CLOSE)
2025-10-02 14:11:51,082 | INFO | app.session_manager | 📱 QR code displayed - waiting for mobile app
2025-10-02 14:11:51,082 | INFO | app.session_manager | ⏳ Waiting for mobile app connection (timeout=175.0s)
2025-10-02 14:11:51,082 | INFO | app.session_manager | Bridge message received: joined
2025-10-02 14:11:51,667 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 71mm < 100mm (TOO CLOSE)
2025-10-02 14:11:51,680 | WARNING | app.session_manager | 🚶 User away for 3.0s - cancelling session
2025-10-02 14:11:51,680 | INFO | app.session_manager | ⚠️ Session cancelled (user walked away)
2025-10-02 14:11:51,681 | INFO | app.session_manager | 📷 Camera deactivated in cleanup
2025-10-02 14:11:51,946 | INFO | app.session_manager | 🔄 Session cleaned up, returning to idle
2025-10-02 14:11:52,800 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 22mm < 100mm (TOO CLOSE)
2025-10-02 14:11:53,933 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 14:11:55,066 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 48mm < 100mm (TOO CLOSE)
2025-10-02 14:11:56,201 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 41mm < 100mm (TOO CLOSE)
2025-10-02 14:11:57,333 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 41mm < 100mm (TOO CLOSE)
2025-10-02 14:11:58,466 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 14:11:59,601 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 25mm < 100mm (TOO CLOSE)
2025-10-02 14:12:00,734 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 63mm < 100mm (TOO CLOSE)
2025-10-02 14:12:01,866 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 40mm < 100mm (TOO CLOSE)
2025-10-02 14:12:03,007 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 67mm < 100mm (TOO CLOSE)
2025-10-02 14:12:04,141 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 38mm < 100mm (TOO CLOSE)
2025-10-02 14:12:05,274 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 14:12:06,406 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 34mm < 100mm (TOO CLOSE)
2025-10-02 14:12:07,538 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 23mm < 100mm (TOO CLOSE)
2025-10-02 14:12:08,671 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 57mm < 100mm (TOO CLOSE)
2025-10-02 14:12:09,804 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 24mm < 100mm (TOO CLOSE)
2025-10-02 14:12:10,938 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 63mm < 100mm (TOO CLOSE)
2025-10-02 14:12:12,071 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 62mm < 100mm (TOO CLOSE)
2025-10-02 14:12:13,205 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 80mm < 100mm (TOO CLOSE)
2025-10-02 14:12:14,339 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 41mm < 100mm (TOO CLOSE)
2025-10-02 14:12:15,472 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 66mm < 100mm (TOO CLOSE)
2025-10-02 14:12:16,605 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 50mm < 100mm (TOO CLOSE)
2025-10-02 14:12:17,738 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 75mm < 100mm (TOO CLOSE)
2025-10-02 14:12:18,872 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 20mm < 100mm (TOO CLOSE)
2025-10-02 14:12:20,005 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 92mm < 100mm (TOO CLOSE)
2025-10-02 14:12:21,067 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 67mm < 100mm (TOO CLOSE)
2025-10-02 14:12:22,203 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 14:12:23,335 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 26mm < 100mm (TOO CLOSE)
2025-10-02 14:12:24,468 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 46mm < 100mm (TOO CLOSE)
2025-10-02 14:12:25,600 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 30mm < 100mm (TOO CLOSE)
2025-10-02 14:12:26,735 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 32mm < 100mm (TOO CLOSE)
2025-10-02 14:12:27,868 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 43mm < 100mm (TOO CLOSE)
2025-10-02 14:12:29,003 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 41mm < 100mm (TOO CLOSE)
2025-10-02 14:12:30,139 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 73mm < 100mm (TOO CLOSE)
2025-10-02 14:12:31,271 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 73mm < 100mm (TOO CLOSE)
2025-10-02 14:12:32,406 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 28mm < 100mm (TOO CLOSE)
2025-10-02 14:12:33,539 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 37mm < 100mm (TOO CLOSE)
2025-10-02 14:12:34,671 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 82mm < 100mm (TOO CLOSE)
2025-10-02 14:12:35,805 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 96mm < 100mm (TOO CLOSE)
2025-10-02 14:12:36,938 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 24mm < 100mm (TOO CLOSE)
2025-10-02 14:12:38,072 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 48mm < 100mm (TOO CLOSE)
2025-10-02 14:12:39,204 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 32mm < 100mm (TOO CLOSE)
2025-10-02 14:12:40,337 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 60mm < 100mm (TOO CLOSE)
2025-10-02 14:12:41,471 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 59mm < 100mm (TOO CLOSE)
2025-10-02 14:12:42,605 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 51mm < 100mm (TOO CLOSE)
2025-10-02 14:12:43,739 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 57mm < 100mm (TOO CLOSE)
2025-10-02 14:12:44,872 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 14:12:46,007 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 41mm < 100mm (TOO CLOSE)
2025-10-02 14:12:47,138 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 37mm < 100mm (TOO CLOSE)
2025-10-02 14:12:48,272 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 71mm < 100mm (TOO CLOSE)
2025-10-02 14:12:49,405 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 21mm < 100mm (TOO CLOSE)
2025-10-02 14:12:50,540 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 87mm < 100mm (TOO CLOSE)
2025-10-02 14:12:51,672 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 24mm < 100mm (TOO CLOSE)
2025-10-02 14:12:52,805 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 28mm < 100mm (TOO CLOSE)
2025-10-02 14:12:53,937 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 61mm < 100mm (TOO CLOSE)
2025-10-02 14:12:55,070 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 35mm < 100mm (TOO CLOSE)
2025-10-02 14:12:56,206 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 75mm < 100mm (TOO CLOSE)
2025-10-02 14:12:57,340 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 30mm < 100mm (TOO CLOSE)
2025-10-02 14:12:58,472 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 82mm < 100mm (TOO CLOSE)
2025-10-02 14:12:59,606 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 63mm < 100mm (TOO CLOSE)
2025-10-02 14:13:00,739 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 41mm < 100mm (TOO CLOSE)
2025-10-02 14:13:01,873 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 47mm < 100mm (TOO CLOSE)
2025-10-02 14:13:03,006 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 46mm < 100mm (TOO CLOSE)
2025-10-02 14:13:04,140 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 36mm < 100mm (TOO CLOSE)
2025-10-02 14:13:05,273 | INFO | app.sensors.python_tof | 📏 Python ToF reading: 23mm < 100mm (TOO CLOSE)
